=== CartPole Q-Learning Training ===
Experiment: slow_exploration
Configuration:
  ALPHA: 0.1
  GAMMA: 0.99
  EPSILON: 1.0
  EPSILON_DECAY: 0.999
  EPISODES: 10000
  BUCKETS: (3, 3, 6, 6)
Start time: 2026-01-18 19:04:17

Episode    0 | Reward:   18.0 | Avg(100):  18.00 | Epsilon: 0.9990
Episode 7300 | Reward:  146.0 | Avg(100): 141.30 | Epsilon: 0.0100
Episode 7400 | Reward:  222.0 | Avg(100): 159.87 | Epsilon: 0.0100
Episode 7500 | Reward:  197.0 | Avg(100): 161.46 | Epsilon: 0.0100
Episode 7600 | Reward:  198.0 | Avg(100): 133.57 | Epsilon: 0.0100
Episode 7700 | Reward:  105.0 | Avg(100): 155.37 | Epsilon: 0.0100
Episode 7800 | Reward:  500.0 | Avg(100): 260.82 | Epsilon: 0.0100
Episode 7900 | Reward:  500.0 | Avg(100): 188.57 | Epsilon: 0.0100
Episode 8000 | Reward:  187.0 | Avg(100): 229.85 | Epsilon: 0.0100
Episode 8100 | Reward:  181.0 | Avg(100): 198.77 | Epsilon: 0.0100
Episode 8200 | Reward:  210.0 | Avg(100): 298.94 | Epsilon: 0.0100
Episode 8300 | Reward:   10.0 | Avg(100): 238.01 | Epsilon: 0.0100
Episode 8400 | Reward:   12.0 | Avg(100): 179.84 | Epsilon: 0.0100
Episode 8500 | Reward:  180.0 | Avg(100): 154.60 | Epsilon: 0.0100
Episode 8600 | Reward:  176.0 | Avg(100): 156.40 | Epsilon: 0.0100
Episode 8700 | Reward:  190.0 | Avg(100): 160.45 | Epsilon: 0.0100
Episode 8800 | Reward:  155.0 | Avg(100): 140.81 | Epsilon: 0.0100
Episode 8900 | Reward:  121.0 | Avg(100): 160.25 | Epsilon: 0.0100
Episode 9000 | Reward:  209.0 | Avg(100): 155.78 | Epsilon: 0.0100
Episode 9100 | Reward:  144.0 | Avg(100): 150.56 | Epsilon: 0.0100
Episode 9200 | Reward:  188.0 | Avg(100): 148.56 | Epsilon: 0.0100
Episode 9300 | Reward:  146.0 | Avg(100): 151.73 | Epsilon: 0.0100
Episode 9400 | Reward:   11.0 | Avg(100): 148.31 | Epsilon: 0.0100
Episode 9500 | Reward:  206.0 | Avg(100): 160.73 | Epsilon: 0.0100
Episode 9600 | Reward:  240.0 | Avg(100): 175.42 | Epsilon: 0.0100
Episode 9700 | Reward:  159.0 | Avg(100): 155.77 | Epsilon: 0.0100
Episode 9800 | Reward:  162.0 | Avg(100): 157.97 | Epsilon: 0.0100
Episode 9900 | Reward:   12.0 | Avg(100): 194.42 | Epsilon: 0.0100

=== Training Complete ===
Final average reward (last 100 episodes): 248.30
Maximum reward achieved: 500.00
End time: 2026-01-18 19:05:14
