=== CartPole Q-Learning Training ===
Experiment: fast_exploration
Configuration:
  ALPHA: 0.1
  GAMMA: 0.99
  EPSILON: 1.0
  EPSILON_DECAY: 0.99
  EPISODES: 10000
  BUCKETS: (3, 3, 6, 6)
Start time: 2026-01-18 19:05:15

Episode    0 | Reward:   12.0 | Avg(100):  12.00 | Epsilon: 0.9900
Episode 7300 | Reward:  156.0 | Avg(100): 156.93 | Epsilon: 0.0100
Episode 7400 | Reward:  123.0 | Avg(100): 143.39 | Epsilon: 0.0100
Episode 7500 | Reward:  158.0 | Avg(100): 152.82 | Epsilon: 0.0100
Episode 7600 | Reward:  195.0 | Avg(100): 144.36 | Epsilon: 0.0100
Episode 7700 | Reward:  134.0 | Avg(100): 149.86 | Epsilon: 0.0100
Episode 7800 | Reward:  119.0 | Avg(100): 148.27 | Epsilon: 0.0100
Episode 7900 | Reward:  145.0 | Avg(100): 154.39 | Epsilon: 0.0100
Episode 8000 | Reward:  198.0 | Avg(100): 152.37 | Epsilon: 0.0100
Episode 8100 | Reward:  138.0 | Avg(100): 132.71 | Epsilon: 0.0100
Episode 8200 | Reward:   47.0 | Avg(100): 139.86 | Epsilon: 0.0100
Episode 8300 | Reward:  161.0 | Avg(100): 145.44 | Epsilon: 0.0100
Episode 8400 | Reward:  161.0 | Avg(100): 151.41 | Epsilon: 0.0100
Episode 8500 | Reward:  105.0 | Avg(100): 154.82 | Epsilon: 0.0100
Episode 8600 | Reward:  193.0 | Avg(100): 164.03 | Epsilon: 0.0100
Episode 8700 | Reward:   83.0 | Avg(100): 145.33 | Epsilon: 0.0100
Episode 8800 | Reward:  137.0 | Avg(100): 158.99 | Epsilon: 0.0100
Episode 8900 | Reward:  154.0 | Avg(100): 159.48 | Epsilon: 0.0100
Episode 9000 | Reward:  132.0 | Avg(100): 146.61 | Epsilon: 0.0100
Episode 9100 | Reward:  237.0 | Avg(100): 166.11 | Epsilon: 0.0100
Episode 9200 | Reward:  201.0 | Avg(100): 158.99 | Epsilon: 0.0100
Episode 9300 | Reward:  159.0 | Avg(100): 154.92 | Epsilon: 0.0100
Episode 9400 | Reward:  146.0 | Avg(100): 135.91 | Epsilon: 0.0100
Episode 9500 | Reward:  141.0 | Avg(100): 157.67 | Epsilon: 0.0100
Episode 9600 | Reward:  131.0 | Avg(100): 148.32 | Epsilon: 0.0100
Episode 9700 | Reward:  138.0 | Avg(100): 151.31 | Epsilon: 0.0100
Episode 9800 | Reward:  219.0 | Avg(100): 162.96 | Epsilon: 0.0100
Episode 9900 | Reward:  215.0 | Avg(100): 146.79 | Epsilon: 0.0100

=== Training Complete ===
Final average reward (last 100 episodes): 157.40
Maximum reward achieved: 305.00
End time: 2026-01-18 19:06:07
